Sexo;Comunidades y Ciudades Autónomas;Nacionalidad;Periodo;Total
Mujeres;10 Comunitat Valenciana;Extranjera: Unión Europea;2006;71,9
Mujeres;10 Comunitat Valenciana;Extranjera: No pertenecientes a la Unión Europea;2022;267,4
Mujeres;10 Comunitat Valenciana;Extranjera: No pertenecientes a la Unión Europea;2021;249,7
Mujeres;10 Comunitat Valenciana;Extranjera: No pertenecientes a la Unión Europea;2020;216
Mujeres;10 Comunitat Valenciana;Extranjera: No pertenecientes a la Unión Europea;2019;173
Mujeres;10 Comunitat Valenciana;Extranjera: No pertenecientes a la Unión Europea;2018;170,9
Mujeres;10 Comunitat Valenciana;Extranjera: No pertenecientes a la Unión Europea;2017;175,7
Mujeres;10 Comunitat Valenciana;Extranjera: No pertenecientes a la Unión Europea;2016;160,7
Mujeres;10 Comunitat Valenciana;Extranjera: No pertenecientes a la Unión Europea;2015;167,3
Mujeres;10 Comunitat Valenciana;Extranjera: No pertenecientes a la Unión Europea;2014;171,9
Mujeres;10 Comunitat Valenciana;Extranjera: No pertenecientes a la Unión Europea;2013;189,4
Mujeres;10 Comunitat Valenciana;Extranjera: No pertenecientes a la Unión Europea;2012;190,1
Mujeres;10 Comunitat Valenciana;Extranjera: No pertenecientes a la Unión Europea;2011;200,1
Mujeres;10 Comunitat Valenciana;Extranjera: No pertenecientes a la Unión Europea;2010;208,9
Mujeres;10 Comunitat Valenciana;Extranjera: No pertenecientes a la Unión Europea;2009;225,3
Mujeres;10 Comunitat Valenciana;Extranjera: No pertenecientes a la Unión Europea;2008;217,9
Mujeres;10 Comunitat Valenciana;Extranjera: No pertenecientes a la Unión Europea;2007;200,1
Mujeres;10 Comunitat Valenciana;Extranjera: No pertenecientes a la Unión Europea;2006;228,6
Mujeres;11 Extremadura;Total;2022;522,7
Mujeres;11 Extremadura;Total;2021;524,4
Mujeres;11 Extremadura;Total;2020;526,7
Mujeres;11 Extremadura;Total;2019;528,3
Mujeres;11 Extremadura;Total;2018;530,5
Mujeres;11 Extremadura;Total;2017;534,9
Mujeres;11 Extremadura;Total;2016;538,5
Mujeres;11 Extremadura;Total;2015;540,3
Mujeres;11 Extremadura;Total;2014;542,7
Mujeres;11 Extremadura;Total;2013;545,1
Mujeres;11 Extremadura;Total;2012;546,9
Mujeres;11 Extremadura;Total;2011;547,8
Mujeres;11 Extremadura;Total;2010;546,9
Mujeres;11 Extremadura;Total;2009;545,7
Mujeres;11 Extremadura;Total;2008;543,5
Mujeres;11 Extremadura;Total;2007;541,2
Mujeres;11 Extremadura;Total;2006;537,9
Mujeres;11 Extremadura;Española;2022;500,9
Mujeres;11 Extremadura;Española;2021;504,3
Mujeres;11 Extremadura;Española;2020;507,1
Mujeres;11 Extremadura;Española;2019;510,7
Mujeres;11 Extremadura;Española;2018;514,6
Mujeres;11 Extremadura;Española;2017;519,4
Mujeres;11 Extremadura;Española;2016;522,2
Mujeres;11 Extremadura;Española;2015;523,4
Mujeres;11 Extremadura;Española;2014;526,1
Mujeres;11 Extremadura;Española;2013;527,4
Mujeres;11 Extremadura;Española;2012;528,6
Mujeres;11 Extremadura;Española;2011;529,3
Mujeres;11 Extremadura;Española;2010;530,2
Mujeres;11 Extremadura;Española;2009;528,2
Mujeres;11 Extremadura;Española;2008;527
Mujeres;11 Extremadura;Española;2007;526,3
Mujeres;11 Extremadura;Española;2006;525,2
Mujeres;11 Extremadura;Extranjera: Total;2022;21,7
Mujeres;11 Extremadura;Extranjera: Total;2021;20
Mujeres;11 Extremadura;Extranjera: Total;2020;19,7
Mujeres;11 Extremadura;Extranjera: Total;2019;17,5
Mujeres;11 Extremadura;Extranjera: Total;2018;15,9
Mujeres;11 Extremadura;Extranjera: Total;2017;15,5
Mujeres;11 Extremadura;Extranjera: Total;2016;16,3
Mujeres;11 Extremadura;Extranjera: Total;2015;16,9
Mujeres;11 Extremadura;Extranjera: Total;2014;16,6
Mujeres;11 Extremadura;Extranjera: Total;2013;17,7
Mujeres;11 Extremadura;Extranjera: Total;2012;18,3
Mujeres;11 Extremadura;Extranjera: Total;2011;18,5
Mujeres;11 Extremadura;Extranjera: Total;2010;16,7
Mujeres;11 Extremadura;Extranjera: Total;2009;17,5
Mujeres;11 Extremadura;Extranjera: Total;2008;16,5
Mujeres;11 Extremadura;Extranjera: Total;2007;14,9
Mujeres;11 Extremadura;Extranjera: Total;2006;12,8
Mujeres;11 Extremadura;Extranjera: Unión Europea;2022;7,5
Mujeres;11 Extremadura;Extranjera: Unión Europea;2021;8,9
Mujeres;11 Extremadura;Extranjera: Unión Europea;2020;7,4
Mujeres;11 Extremadura;Extranjera: Unión Europea;2019;5,6
Mujeres;11 Extremadura;Extranjera: Unión Europea;2018;4,7
Mujeres;11 Extremadura;Extranjera: Unión Europea;2017;3,3
Mujeres;11 Extremadura;Extranjera: Unión Europea;2016;6,4
Mujeres;11 Extremadura;Extranjera: Unión Europea;2015;7,7
Mujeres;11 Extremadura;Extranjera: Unión Europea;2014;8
Mujeres;11 Extremadura;Extranjera: Unión Europea;2013;6
Mujeres;11 Extremadura;Extranjera: Unión Europea;2012;7,3
Mujeres;11 Extremadura;Extranjera: Unión Europea;2011;6,9
Mujeres;11 Extremadura;Extranjera: Unión Europea;2010;8,5
Mujeres;11 Extremadura;Extranjera: Unión Europea;2009;7,4
Mujeres;11 Extremadura;Extranjera: Unión Europea;2008;3,9
Mujeres;11 Extremadura;Extranjera: Unión Europea;2007;2,7
Mujeres;11 Extremadura;Extranjera: Unión Europea;2006;2
Mujeres;11 Extremadura;Extranjera: No pertenecientes a la Unión Europea;2022;14,2
Mujeres;11 Extremadura;Extranjera: No pertenecientes a la Unión Europea;2021;11,2
Mujeres;11 Extremadura;Extranjera: No pertenecientes a la Unión Europea;2020;12,3
Mujeres;11 Extremadura;Extranjera: No pertenecientes a la Unión Europea;2019;12
Mujeres;11 Extremadura;Extranjera: No pertenecientes a la Unión Europea;2018;11,2
Mujeres;11 Extremadura;Extranjera: No pertenecientes a la Unión Europea;2017;12,2
Mujeres;11 Extremadura;Extranjera: No pertenecientes a la Unión Europea;2016;9,9
Mujeres;11 Extremadura;Extranjera: No pertenecientes a la Unión Europea;2015;9,1
Mujeres;11 Extremadura;Extranjera: No pertenecientes a la Unión Europea;2014;8,6
Mujeres;11 Extremadura;Extranjera: No pertenecientes a la Unión Europea;2013;11,8
Mujeres;11 Extremadura;Extranjera: No pertenecientes a la Unión Europea;2012;11
Mujeres;11 Extremadura;Extranjera: No pertenecientes a la Unión Europea;2011;11,6
Mujeres;11 Extremadura;Extranjera: No pertenecientes a la Unión Europea;2010;8,2
Mujeres;11 Extremadura;Extranjera: No pertenecientes a la Unión Europea;2009;10,1
Mujeres;11 Extremadura;Extranjera: No pertenecientes a la Unión Europea;2008;12,7
Mujeres;11 Extremadura;Extranjera: No pertenecientes a la Unión Europea;2007;12,2
Mujeres;11 Extremadura;Extranjera: No pertenecientes a la Unión Europea;2006;10,8
Mujeres;12 Galicia;Total;2022;1.380,1
Mujeres;12 Galicia;Total;2021;1.380,2
Mujeres;12 Galicia;Total;2020;1.383,5
Mujeres;12 Galicia;Total;2019;1.383,6
Mujeres;12 Galicia;Total;2018;1.383,8
Mujeres;12 Galicia;Total;2017;1.387,6
Mujeres;12 Galicia;Total;2016;1.391,9
Mujeres;12 Galicia;Total;2015;1.396,9
Mujeres;12 Galicia;Total;2014;1.402,6
Mujeres;12 Galicia;Total;2013;1.409,9
Mujeres;12 Galicia;Total;2012;1.416
Mujeres;12 Galicia;Total;2011;1.419,7
Mujeres;12 Galicia;Total;2010;1.420,8
Mujeres;12 Galicia;Total;2009;1.420,6
Mujeres;12 Galicia;Total;2008;1.417,3
Mujeres;12 Galicia;Total;2007;1.412,5
Mujeres;12 Galicia;Total;2006;1.407,3
Mujeres;12 Galicia;Española;2022;1.311,5
Mujeres;12 Galicia;Española;2021;1.316,2
Mujeres;12 Galicia;Española;2020;1.322,4
Mujeres;12 Galicia;Española;2019;1.327,7
Mujeres;12 Galicia;Española;2018;1.333,8
Mujeres;12 Galicia;Española;2017;1.341,3
Mujeres;12 Galicia;Española;2016;1.344,6
Mujeres;12 Galicia;Española;2015;1.353
Mujeres;12 Galicia;Española;2014;1.358,8
Mujeres;12 Galicia;Española;2013;1.357,8
Mujeres;12 Galicia;Española;2012;1.363,7
Mujeres;12 Galicia;Española;2011;1.369,3
Mujeres;12 Galicia;Española;2010;1.369,2
Mujeres;12 Galicia;Española;2009;1.371,3
Mujeres;12 Galicia;Española;2008;1.368,5
Mujeres;12 Galicia;Española;2007;1.366,3
Mujeres;12 Galicia;Española;2006;1.367,4
Mujeres;12 Galicia;Extranjera: Total;2022;68,6
Mujeres;12 Galicia;Extranjera: Total;2021;64
Mujeres;12 Galicia;Extranjera: Total;2020;61,2
Mujeres;12 Galicia;Extranjera: Total;2019;55,9
Mujeres;12 Galicia;Extranjera: Total;2018;50
Mujeres;12 Galicia;Extranjera: Total;2017;46,3
Mujeres;12 Galicia;Extranjera: Total;2016;47,2
Mujeres;12 Galicia;Extranjera: Total;2015;43,9
Mujeres;12 Galicia;Extranjera: Total;2014;43,9
Mujeres;12 Galicia;Extranjera: Total;2013;52
Mujeres;12 Galicia;Extranjera: Total;2012;52,3
Mujeres;12 Galicia;Extranjera: Total;2011;50,4
Mujeres;12 Galicia;Extranjera: Total;2010;51,6
Mujeres;12 Galicia;Extranjera: Total;2009;49,3
Mujeres;12 Galicia;Extranjera: Total;2008;48,8
Mujeres;12 Galicia;Extranjera: Total;2007;46,1
Mujeres;12 Galicia;Extranjera: Total;2006;39,9
Mujeres;12 Galicia;Extranjera: Unión Europea;2022;12,8
Mujeres;12 Galicia;Extranjera: Unión Europea;2021;14
Mujeres;12 Galicia;Extranjera: Unión Europea;2020;14,8
Mujeres;12 Galicia;Extranjera: Unión Europea;2019;14,4
Mujeres;12 Galicia;Extranjera: Unión Europea;2018;16,4
Mujeres;12 Galicia;Extranjera: Unión Europea;2017;16,3
Mujeres;12 Galicia;Extranjera: Unión Europea;2016;18,7
Mujeres;12 Galicia;Extranjera: Unión Europea;2015;15,6
Mujeres;12 Galicia;Extranjera: Unión Europea;2014;16,5
Mujeres;12 Galicia;Extranjera: Unión Europea;2013;15,6
Mujeres;12 Galicia;Extranjera: Unión Europea;2012;13,4
Mujeres;12 Galicia;Extranjera: Unión Europea;2011;12
Mujeres;12 Galicia;Extranjera: Unión Europea;2010;13,4
Mujeres;12 Galicia;Extranjera: Unión Europea;2009;11,3
Mujeres;12 Galicia;Extranjera: Unión Europea;2008;12,2
Mujeres;12 Galicia;Extranjera: Unión Europea;2007;12,5
Mujeres;12 Galicia;Extranjera: Unión Europea;2006;9,2
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2022;55,8
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2021;50
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2020;46,4
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2019;41,5
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2018;33,6
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2017;30
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2016;28,5
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2015;28,2
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2014;27,3
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2013;36,4
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2012;38,9
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2011;38,3
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2010;38,2
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2009;37,9
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2008;36,6
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2007;33,7
Mujeres;12 Galicia;Extranjera: No pertenecientes a la Unión Europea;2006;30,7
Mujeres;13 Madrid, Comunidad de;Total;2022;3.492
Mujeres;13 Madrid, Comunidad de;Total;2021;3.459,7
Mujeres;13 Madrid, Comunidad de;Total;2020;3.476,2
Mujeres;13 Madrid, Comunidad de;Total;2019;3.436,3
Mujeres;13 Madrid, Comunidad de;Total;2018;3.382,4
Mujeres;13 Madrid, Comunidad de;Total;2017;3.335,2
Mujeres;13 Madrid, Comunidad de;Total;2016;3.305,8
Mujeres;13 Madrid, Comunidad de;Total;2015;3.283,6
Mujeres;13 Madrid, Comunidad de;Total;2014;3.270,1
Mujeres;13 Madrid, Comunidad de;Total;2013;3.278,1
Mujeres;13 Madrid, Comunidad de;Total;2012;3.294
Mujeres;13 Madrid, Comunidad de;Total;2011;3.282,1
Mujeres;13 Madrid, Comunidad de;Total;2010;3.265,9
Mujeres;13 Madrid, Comunidad de;Total;2009;3.246,2
Mujeres;13 Madrid, Comunidad de;Total;2008;3.207
Mujeres;13 Madrid, Comunidad de;Total;2007;3.143,7
Mujeres;13 Madrid, Comunidad de;Total;2006;3.073,9
Mujeres;13 Madrid, Comunidad de;Española;2022;3.005,7
Mujeres;13 Madrid, Comunidad de;Española;2021;3.015,6
Mujeres;13 Madrid, Comunidad de;Española;2020;3.051,8
Mujeres;13 Madrid, Comunidad de;Española;2019;3.013,9
Mujeres;13 Madrid, Comunidad de;Española;2018;2.985,4
Mujeres;13 Madrid, Comunidad de;Española;2017;2.957,2
Mujeres;13 Madrid, Comunidad de;Española;2016;2.943,4
Mujeres;13 Madrid, Comunidad de;Española;2015;2.927,9
Mujeres;13 Madrid, Comunidad de;Española;2014;2.912
Mujeres;13 Madrid, Comunidad de;Española;2013;2.863,1
Mujeres;13 Madrid, Comunidad de;Española;2012;2.841
Mujeres;13 Madrid, Comunidad de;Española;2011;2.816,1
Mujeres;13 Madrid, Comunidad de;Española;2010;2.771,2
Mujeres;13 Madrid, Comunidad de;Española;2009;2.757,6
Mujeres;13 Madrid, Comunidad de;Española;2008;2.717,3
Mujeres;13 Madrid, Comunidad de;Española;2007;2.664,5
Mujeres;13 Madrid, Comunidad de;Española;2006;2.661,9
Mujeres;13 Madrid, Comunidad de;Extranjera: Total;2022;486,3
Mujeres;13 Madrid, Comunidad de;Extranjera: Total;2021;444,1
Mujeres;13 Madrid, Comunidad de;Extranjera: Total;2020;424,4
Mujeres;13 Madrid, Comunidad de;Extranjera: Total;2019;422,3
Mujeres;13 Madrid, Comunidad de;Extranjera: Total;2018;397
Mujeres;13 Madrid, Comunidad de;Extranjera: Total;2017;377,9
Mujeres;13 Madrid, Comunidad de;Extranjera: Total;2016;362,4
Mujeres;13 Madrid, Comunidad de;Extranjera: Total;2015;355,8
Mujeres;13 Madrid, Comunidad de;Extranjera: Total;2014;358,1
Mujeres;13 Madrid, Comunidad de;Extranjera: Total;2013;415
Mujeres;13 Madrid, Comunidad de;Extranjera: Total;2012;453
Mujeres;13 Madrid, Comunidad de;Extranjera: Total;2011;466
Mujeres;13 Madrid, Comunidad de;Extranjera: Total;2010;494,7
Mujeres;13 Madrid, Comunidad de;Extranjera: Total;2009;488,6
Mujeres;13 Madrid, Comunidad de;Extranjera: Total;2008;489,6
Mujeres;13 Madrid, Comunidad de;Extranjera: Total;2007;479,2
Mujeres;13 Madrid, Comunidad de;Extranjera: Total;2006;412
Mujeres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2022;145,5
Mujeres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2021;120
Mujeres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2020;140,1
Mujeres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2019;157,6
Mujeres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2018;144,4
Mujeres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2017;130,4
Mujeres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2016;124,5
Mujeres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2015;122,9
Mujeres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2014;114,1
Mujeres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2013;115,3
Mujeres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2012;150,8
Mujeres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2011;152
Mujeres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2010;130,4
Mujeres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2009;140,3
Mujeres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2008;155,9
Mujeres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2007;130,6
Mujeres;13 Madrid, Comunidad de;Extranjera: Unión Europea;2006;39,6
Mujeres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2022;340,8
Mujeres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2021;324,1
Mujeres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2020;284,3
Mujeres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2019;264,8
Mujeres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2018;252,6
Mujeres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2017;247,6
Mujeres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2016;237,9
Mujeres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2015;232,9
Mujeres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2014;244
Mujeres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2013;299,7
Mujeres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2012;302,1
Mujeres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2011;314,1
Mujeres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2010;364,3
Mujeres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2009;348,3
Mujeres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2008;333,7
Mujeres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2007;348,7
Mujeres;13 Madrid, Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2006;372,4
Mujeres;14 Murcia, Región de;Total;2022;760,4
Mujeres;14 Murcia, Región de;Total;2021;754
Mujeres;14 Murcia, Región de;Total;2020;750,5
Mujeres;14 Murcia, Región de;Total;2019;744,2
Mujeres;14 Murcia, Región de;Total;2018;735,5
Mujeres;14 Murcia, Región de;Total;2017;731
Mujeres;14 Murcia, Región de;Total;2016;727,9
Mujeres;14 Murcia, Región de;Total;2015;726,2
Mujeres;14 Murcia, Región de;Total;2014;725,5
Mujeres;14 Murcia, Región de;Total;2013;724,1
Mujeres;14 Murcia, Región de;Total;2012;721,8
Mujeres;14 Murcia, Región de;Total;2011;719,8
Mujeres;14 Murcia, Región de;Total;2010;716,4
Mujeres;14 Murcia, Región de;Total;2009;711,5
Mujeres;14 Murcia, Región de;Total;2008;702,3
Mujeres;14 Murcia, Región de;Total;2007;688,6
Mujeres;14 Murcia, Región de;Total;2006;670,5
Mujeres;14 Murcia, Región de;Española;2022;652,8
Mujeres;14 Murcia, Región de;Española;2021;649,2
Mujeres;14 Murcia, Región de;Española;2020;648
Mujeres;14 Murcia, Región de;Española;2019;639,8
Mujeres;14 Murcia, Región de;Española;2018;639,5
Mujeres;14 Murcia, Región de;Española;2017;634
Mujeres;14 Murcia, Región de;Española;2016;631,8
Mujeres;14 Murcia, Región de;Española;2015;626,3
Mujeres;14 Murcia, Región de;Española;2014;619,8
Mujeres;14 Murcia, Región de;Española;2013;626,8
Mujeres;14 Murcia, Región de;Española;2012;623,8
Mujeres;14 Murcia, Región de;Española;2011;626,1
Mujeres;14 Murcia, Región de;Española;2010;620,8
Mujeres;14 Murcia, Región de;Española;2009;612,7
Mujeres;14 Murcia, Región de;Española;2008;602,3
Mujeres;14 Murcia, Región de;Española;2007;598,9
Mujeres;14 Murcia, Región de;Española;2006;594,6
Mujeres;14 Murcia, Región de;Extranjera: Total;2022;107,7
Mujeres;14 Murcia, Región de;Extranjera: Total;2021;104,8
Mujeres;14 Murcia, Región de;Extranjera: Total;2020;102,5
Mujeres;14 Murcia, Región de;Extranjera: Total;2019;104,4
Mujeres;14 Murcia, Región de;Extranjera: Total;2018;95,9
Mujeres;14 Murcia, Región de;Extranjera: Total;2017;97
Mujeres;14 Murcia, Región de;Extranjera: Total;2016;96,1
Mujeres;14 Murcia, Región de;Extranjera: Total;2015;99,9
Mujeres;14 Murcia, Región de;Extranjera: Total;2014;105,8
Mujeres;14 Murcia, Región de;Extranjera: Total;2013;97,3
Mujeres;14 Murcia, Región de;Extranjera: Total;2012;98
Mujeres;14 Murcia, Región de;Extranjera: Total;2011;93,7
Mujeres;14 Murcia, Región de;Extranjera: Total;2010;95,7
Mujeres;14 Murcia, Región de;Extranjera: Total;2009;98,8
Mujeres;14 Murcia, Región de;Extranjera: Total;2008;100
Mujeres;14 Murcia, Región de;Extranjera: Total;2007;89,7
Mujeres;14 Murcia, Región de;Extranjera: Total;2006;75,9
Mujeres;14 Murcia, Región de;Extranjera: Unión Europea;2022;12,8
Mujeres;14 Murcia, Región de;Extranjera: Unión Europea;2021;14
Mujeres;14 Murcia, Región de;Extranjera: Unión Europea;2020;15,1
Mujeres;14 Murcia, Región de;Extranjera: Unión Europea;2019;19,7
Mujeres;14 Murcia, Región de;Extranjera: Unión Europea;2018;17,3
Mujeres;14 Murcia, Región de;Extranjera: Unión Europea;2017;14
Mujeres;14 Murcia, Región de;Extranjera: Unión Europea;2016;11,7
Mujeres;14 Murcia, Región de;Extranjera: Unión Europea;2015;15,4
Mujeres;14 Murcia, Región de;Extranjera: Unión Europea;2014;20,2
Mujeres;14 Murcia, Región de;Extranjera: Unión Europea;2013;17,6
Mujeres;14 Murcia, Región de;Extranjera: Unión Europea;2012;14,8
Mujeres;14 Murcia, Región de;Extranjera: Unión Europea;2011;15,1
Mujeres;14 Murcia, Región de;Extranjera: Unión Europea;2010;16,8
Mujeres;14 Murcia, Región de;Extranjera: Unión Europea;2009;11,3
Mujeres;14 Murcia, Región de;Extranjera: Unión Europea;2008;13,6
Mujeres;14 Murcia, Región de;Extranjera: Unión Europea;2007;13,2
Mujeres;14 Murcia, Región de;Extranjera: Unión Europea;2006;6,9
Mujeres;14 Murcia, Región de;Extranjera: No pertenecientes a la Unión Europea;2022;94,8
